customer_id,Country_Code,Phone_Number,Full_Phone,Fraud_Label,Customer_Vintage_Bucket,customer_risk_rating,Customer_Segment,Occupation_Type,Avg_Monthly_Txn_Value,KYC_Update_Freq,PEP_HighRisk_Flag,Txn_Count_1H,Txn_Frequency_Day_vs_Mean,RoundAmt_Repetitiveness_Percent,SameDay_CreditReversal_Count_7D,KYC_Country,KYC_City,Geo_Restriction_Level,Restricted_Geo_Location
CUST00007849,+91,9882676551,+919882676551,0,Mature,1,Retail,Salaried,193481.53,0,0,2,1.21,15.8,3,India,Bangalore,Normal,0
CUST00007850,+44,9716781537,+449716781537,0,Mature,1,Retail,Self-Employed,160257.55,0,0,0,0.9,22.2,0,UK,Manchester,Normal,0
CUST00007851,+91,6332205356,+916332205356,0,Mid,2,Retail,Salaried,298900.6,1,0,15,0.75,28.9,0,India,Mumbai,Normal,0
CUST00007852,+91,9945766341,+919945766341,0,New,1,Retail,Salaried,172067.5,0,0,1,1.26,7.6,0,India,Chennai,Normal,0
CUST00007853,+91,7782399867,+917782399867,1,Mid,3,Retail,Self-Employed,2491981.32,25,0,46,2.43,86.7,1,India,Hyderabad,Normal,0
CUST00007854,+44,9894955430,+449894955430,0,Mature,3,Retail,Self-Employed,217536.4,0,1,3,0.98,22.3,0,UK,London,Normal,0
CUST00007855,+91,9317498407,+919317498407,0,New,2,Retail,Salaried,90619.2,0,0,14,0.66,8.9,0,India,Delhi,Normal,0
CUST00007856,+91,7836274986,+917836274986,0,Mature,1,Corporate,Self-Employed,214823.76,0,0,0,0.76,15.0,0,India,Chennai,Normal,0
CUST00007857,+91,6551680398,+916551680398,0,Mature,2,Retail,Student,246476.66,0,0,0,1.0,19.4,0,India,Bangalore,Normal,0
CUST00007858,+91,9338319780,+919338319780,1,Mature,1,Corporate,Self-Employed,1480668.08,1,0,29,8.71,75.8,0,India,Delhi,Normal,0
CUST00007859,+91,9883414769,+919883414769,0,Mature,1,Retail,Self-Employed,119034.97,0,0,0,0.73,14.8,0,India,Mumbai,Normal,0
CUST00007860,+1,4995906441,+14995906441,0,New,1,Retail,Self-Employed,166794.0,0,0,2,0.28,31.5,0,USA,San Francisco,Normal,0
CUST00007861,+91,9428906423,+919428906423,0,Mature,2,Retail,Salaried,34568.68,0,0,0,1.19,24.4,0,India,Chennai,Normal,0
CUST00007862,+91,7644713324,+917644713324,0,Mid,2,Retail,Salaried,189048.07,2,0,0,0.63,36.6,0,India,Mumbai,Normal,0
CUST00007863,+91,9014747223,+919014747223,0,New,3,Retail,Self-Employed,66420.15,4,0,0,0.24,22.5,0,India,Kolkata,Normal,0
CUST00007864,+91,9503214334,+919503214334,0,Mature,2,Retail,Student,1299596.01,0,0,0,0.34,25.6,0,India,Mumbai,Normal,0
CUST00007865,+971,686423083,+971686423083,0,Mid,2,Retail,Student,252964.13,0,0,0,0.2,31.1,0,UAE,Sharjah,Normal,0
CUST00007866,+91,9554002399,+919554002399,0,Mature,2,Retail,Self-Employed,144534.73,0,0,1,0.08,18.7,0,India,Hyderabad,Normal,0
CUST00007867,+65,49051302,+6549051302,0,New,3,Retail,Salaried,362967.11,0,0,0,0.33,35.8,0,Singapore,Singapore,Normal,0
CUST00007868,+65,91048223,+6591048223,0,Mature,1,Retail,Salaried,65344.69,0,0,4,0.07,21.9,0,Singapore,Singapore,Normal,0
CUST00007869,+1,5397705265,+15397705265,0,Mature,1,Retail,Self-Employed,133901.97,0,0,0,0.72,69.6,0,USA,Chicago,Normal,0
CUST00007870,+91,8760619342,+918760619342,0,Mid,1,Retail,Self-Employed,150399.1,0,0,4,0.63,24.8,0,India,Delhi,Normal,0
CUST00007871,+91,9520632744,+919520632744,0,New,1,Retail,Self-Employed,332956.79,0,1,2,0.38,41.7,0,India,Delhi,Normal,0
CUST00007872,+49,85698754073,+4985698754073,0,Mature,2,Retail,Retired,90892.28,3,0,1,1.19,57.9,0,Germany,Frankfurt,Normal,0
CUST00007873,+971,458970834,+971458970834,0,Mature,3,Retail,Retired,113800.57,1,0,16,0.36,31.8,0,UAE,Dubai,Normal,0
CUST00007874,+91,9577617816,+919577617816,0,Mid,3,Retail,Self-Employed,217351.03,0,0,0,1.63,0.3,0,India,Chennai,Normal,0
CUST00007875,+1,4599285887,+14599285887,0,Mature,1,Corporate,Student,329436.34,0,1,1,0.53,1.9,0,USA,Chicago,Normal,0
CUST00007876,+971,935049282,+971935049282,1,Mid,1,Retail,Salaried,5157109.89,10,0,35,0.32,48.3,1,UAE,Sharjah,Normal,0
CUST00007877,+1,7589471287,+17589471287,0,Mature,1,Retail,Self-Employed,235421.2,0,0,1,0.31,45.2,0,USA,New York,Normal,0
CUST00007878,+44,8761723077,+448761723077,0,New,1,Retail,Salaried,96284.55,0,0,0,2.49,42.6,0,UK,London,Normal,0
CUST00007879,+92,7383999645,+927383999645,1,New,1,Retail,Salaried,7840702.98,15,0,0,4.77,90.6,1,Pakistan,Islamabad,Watchlist,1
CUST00007880,+91,6763221242,+916763221242,0,New,2,Corporate,Student,93495.3,0,0,2,0.05,25.6,0,India,Mumbai,Normal,0
CUST00007881,+91,8322315518,+918322315518,0,Mid,1,Retail,Salaried,275543.78,1,0,4,1.42,11.2,3,India,Delhi,Normal,0
CUST00007882,+44,5369600559,+445369600559,0,New,1,Corporate,Retired,307761.88,0,0,2,0.34,26.9,0,UK,Manchester,Normal,0
CUST00007883,+971,516044405,+971516044405,0,Mid,1,Corporate,Self-Employed,196634.31,1,0,0,0.39,24.0,0,UAE,Dubai,Normal,0
CUST00007884,+91,9826771590,+919826771590,0,Mid,1,Retail,Student,299200.3,0,0,2,0.15,34.4,0,India,Chennai,Normal,0
CUST00007885,+91,7195688425,+917195688425,0,Mid,2,Retail,Salaried,368038.28,0,0,2,0.8,12.2,0,India,Bangalore,Normal,0
CUST00007886,+91,9734921149,+919734921149,0,Mature,2,Retail,Salaried,28053.89,0,0,2,1.18,41.2,0,India,Mumbai,Normal,0
CUST00007887,+98,4933405665,+984933405665,1,Mature,1,Retail,Student,819032.67,2,0,29,3.77,77.1,0,Iran,Mashhad,High-Risk,1
CUST00007888,+91,9539451995,+919539451995,0,Mid,2,Retail,Self-Employed,255855.69,0,0,2,1.45,24.3,0,India,Mumbai,Normal,0
CUST00007889,+92,8401500340,+928401500340,1,Mid,1,Corporate,Self-Employed,4439279.3,4,0,29,3.55,28.7,4,Pakistan,Islamabad,Watchlist,1
CUST00007890,+91,7027830577,+917027830577,0,Mature,2,Retail,Salaried,211867.47,0,0,1,0.06,46.2,0,India,Mumbai,Normal,0
CUST00007891,+91,9566788570,+919566788570,0,Mature,1,Retail,Self-Employed,245994.43,3,0,1,0.51,22.2,0,India,Hyderabad,Normal,0
CUST00007892,+91,7408112674,+917408112674,0,Mature,2,Corporate,Salaried,58859.94,0,0,0,0.53,53.2,0,India,Kolkata,Normal,0
CUST00007893,+44,8182273621,+448182273621,0,Mature,1,Retail,Self-Employed,757105.6,0,0,1,0.12,41.6,0,UK,London,Normal,0
CUST00007894,+91,8215455334,+918215455334,0,Mid,2,Retail,Self-Employed,133567.06,0,0,2,0.3,14.3,1,India,Bangalore,Normal,0
CUST00007895,+91,9662709749,+919662709749,0,Mature,2,Retail,Salaried,76226.49,0,0,1,0.06,12.7,0,India,Mumbai,Normal,0
CUST00007896,+971,775767217,+971775767217,0,Mature,1,Retail,Self-Employed,129713.32,0,0,1,0.44,46.1,0,UAE,Sharjah,Normal,0
CUST00007897,+91,8695308805,+918695308805,0,Mid,3,Retail,Salaried,202489.96,0,0,3,0.76,37.0,0,India,Bangalore,Normal,0
CUST00007898,+44,5283489497,+445283489497,0,Mid,1,Retail,Salaried,490677.08,0,0,0,0.58,2.8,0,UK,Birmingham,Normal,0
CUST00007899,+91,8714519674,+918714519674,0,Mature,2,Retail,Salaried,187144.24,0,0,2,0.37,58.5,0,India,Bangalore,Normal,0
CUST00007900,+44,2977995199,+442977995199,0,Mature,1,Retail,Self-Employed,153742.87,0,0,0,0.34,46.4,0,UK,Birmingham,Normal,0
CUST00007901,+91,6280648273,+916280648273,1,New,2,Retail,Self-Employed,6127152.35,20,0,37,2.71,45.8,0,India,Kolkata,Normal,0
CUST00007902,+98,3224947852,+983224947852,1,New,2,Retail,Self-Employed,279817.3,7,0,13,0.75,86.4,0,Iran,Tehran,High-Risk,1
CUST00007903,+1,6248820903,+16248820903,0,Mature,1,Retail,Salaried,181651.47,0,0,3,0.59,31.3,0,USA,New York,Normal,0
CUST00007904,+91,9536552104,+919536552104,1,New,1,Retail,Salaried,7977014.43,10,0,37,6.71,46.4,3,India,Delhi,Normal,0
CUST00007905,+91,8499069932,+918499069932,0,Mature,1,Retail,Salaried,102182.23,0,0,0,0.17,7.5,1,India,Bangalore,Normal,0
CUST00007906,+49,66233946949,+4966233946949,0,Mid,2,Retail,Salaried,183706.78,0,0,3,0.29,12.7,0,Germany,Frankfurt,Normal,0
CUST00007907,+65,75723056,+6575723056,0,New,3,Retail,Salaried,254220.44,0,0,0,0.93,29.5,0,Singapore,Singapore,Normal,0
CUST00007908,+91,8222353249,+918222353249,0,New,1,Retail,Self-Employed,248227.39,0,0,3,0.3,13.9,0,India,Chennai,Normal,0
CUST00007909,+1,3721484796,+13721484796,0,Mid,1,Retail,Retired,469493.58,0,0,0,0.2,2.1,0,USA,Chicago,Normal,0
CUST00007910,+1,9925958158,+19925958158,0,New,2,Retail,Self-Employed,385292.69,5,0,22,0.25,30.0,0,USA,San Francisco,Normal,0
CUST00007911,+44,9062433489,+449062433489,0,Mature,1,Retail,Retired,285596.24,0,0,1,1.31,20.7,0,UK,Birmingham,Normal,0
CUST00007912,+91,9259107047,+919259107047,0,Mature,3,Retail,Salaried,40399.31,0,0,3,0.09,23.6,0,India,Kolkata,Normal,0
CUST00007913,+91,6673870948,+916673870948,0,Mid,1,Retail,Self-Employed,315061.06,0,0,1,0.25,27.8,0,India,Delhi,Normal,0
CUST00007914,+91,8657171058,+918657171058,0,Mature,1,Retail,Self-Employed,522974.07,0,0,1,0.09,17.3,0,India,Kolkata,Normal,0
CUST00007915,+91,8551884407,+918551884407,0,Mature,2,Retail,Salaried,106778.73,0,0,1,0.33,53.3,0,India,Chennai,Normal,0
CUST00007916,+91,7376832870,+917376832870,0,Mid,1,Retail,Salaried,503507.45,0,0,0,0.31,13.2,0,India,Chennai,Normal,0
CUST00007917,+44,6042189562,+446042189562,0,Mid,2,Retail,Salaried,409847.67,0,0,0,0.17,31.5,0,UK,Birmingham,Normal,0
CUST00007918,+91,7166793796,+917166793796,0,Mid,1,Retail,Unemployed,113175.9,0,0,11,0.42,43.3,0,India,Mumbai,Normal,0
CUST00007919,+91,9523782619,+919523782619,0,Mature,1,Corporate,Salaried,130368.31,0,0,0,0.77,62.2,0,India,Chennai,Normal,0
CUST00007920,+91,7085311427,+917085311427,0,Mature,2,Retail,Retired,92080.37,0,0,0,1.6,33.1,0,India,Kolkata,Normal,0
CUST00007921,+91,6504947705,+916504947705,0,Mid,1,Retail,Self-Employed,463824.24,0,0,3,0.11,15.2,0,India,Kolkata,Normal,0
CUST00007922,+91,8452528418,+918452528418,0,Mature,1,Retail,Self-Employed,114973.58,1,0,2,1.09,61.4,1,India,Hyderabad,Normal,0
CUST00007923,+49,41170975439,+4941170975439,0,Mid,3,Retail,Student,116713.27,0,0,0,0.6,40.0,0,Germany,Munich,Normal,0
CUST00007924,+91,9225523223,+919225523223,0,New,3,Retail,Salaried,164792.43,0,0,0,0.17,25.7,0,India,Chennai,Normal,0
CUST00007925,+44,4728611600,+444728611600,0,Mature,3,Retail,Self-Employed,80734.1,0,1,1,0.15,28.3,0,UK,Birmingham,Normal,0
CUST00007926,+91,9048049608,+919048049608,0,Mature,3,Retail,Salaried,293950.54,1,0,0,0.2,38.5,0,India,Bangalore,Normal,0
CUST00007927,+971,274542524,+971274542524,0,Mid,1,Retail,Salaried,156778.07,0,0,25,0.98,9.1,0,UAE,Sharjah,Normal,0
CUST00007928,+971,733659713,+971733659713,0,Mature,1,Retail,Self-Employed,478410.25,0,0,0,0.26,35.6,0,UAE,Abu Dhabi,Normal,0
CUST00007929,+1,4137951929,+14137951929,0,Mid,1,Corporate,Self-Employed,392837.5,0,0,4,0.14,55.1,1,USA,Chicago,Normal,0
CUST00007930,+44,4599224661,+444599224661,0,Mid,2,Retail,Self-Employed,732732.83,0,0,3,0.83,26.7,0,UK,London,Normal,0
CUST00007931,+44,8044825776,+448044825776,0,Mature,2,Retail,Salaried,56680.91,0,0,0,0.17,45.3,0,UK,Birmingham,Normal,0
CUST00007932,+971,540459680,+971540459680,0,Mature,2,Retail,Student,71555.68,0,0,0,0.21,2.9,0,UAE,Dubai,Normal,0
CUST00007933,+91,6598227005,+916598227005,0,Mature,3,Retail,Salaried,199277.06,0,0,0,2.48,1.9,0,India,Kolkata,Normal,0
CUST00007934,+91,6973785087,+916973785087,0,Mature,1,Retail,Self-Employed,218360.69,0,0,0,0.11,13.7,0,India,Bangalore,Normal,0
CUST00007935,+1,5595346045,+15595346045,0,Mature,1,Corporate,Unemployed,157730.61,0,0,0,0.46,19.0,0,USA,New York,Normal,0
CUST00007936,+971,996926491,+971996926491,1,New,1,Retail,Student,5286745.77,2,1,44,4.05,69.7,0,UAE,Sharjah,Normal,0
CUST00007937,+91,7023640075,+917023640075,1,New,1,Retail,Self-Employed,1611021.25,7,0,29,1.51,54.6,1,India,Mumbai,Normal,0
CUST00007938,+91,9883793221,+919883793221,0,Mature,1,Retail,Self-Employed,365931.8,0,0,0,0.09,60.3,0,India,Bangalore,Normal,0
CUST00007939,+91,7504407761,+917504407761,0,Mature,1,Retail,Student,161914.67,0,0,1,0.02,8.3,0,India,Chennai,Normal,0
CUST00007940,+44,2878774975,+442878774975,0,Mature,2,Retail,Salaried,256466.93,0,0,0,0.1,44.5,0,UK,Manchester,Normal,0
CUST00007941,+91,7704004305,+917704004305,0,New,1,Retail,Salaried,244701.91,0,0,3,1.47,26.5,1,India,Chennai,Normal,0
CUST00007942,+91,7500882985,+917500882985,0,Mid,2,Retail,Salaried,161287.59,0,0,1,0.4,7.1,0,India,Mumbai,Normal,0
CUST00007943,+91,6851632135,+916851632135,0,Mature,1,Retail,Self-Employed,108590.19,0,0,14,0.4,50.6,0,India,Chennai,Normal,0
CUST00007944,+1,4079243221,+14079243221,0,Mid,3,Retail,Self-Employed,198500.76,4,0,0,0.32,7.2,0,USA,Los Angeles,Normal,0
CUST00007945,+92,4665664193,+924665664193,1,New,2,Retail,Salaried,7169466.41,20,1,11,6.23,41.8,4,Pakistan,Lahore,Watchlist,1
CUST00007946,+91,6552383557,+916552383557,0,New,3,Retail,Salaried,336422.87,0,0,0,0.2,17.7,0,India,Hyderabad,Normal,0
CUST00007947,+91,6239142947,+916239142947,0,New,1,Retail,Unemployed,206048.6,0,0,4,0.75,9.7,0,India,Bangalore,Normal,0
CUST00007948,+91,7452794163,+917452794163,0,Mature,1,Retail,Salaried,178320.61,0,0,0,0.58,42.5,0,India,Delhi,Normal,0
CUST00007949,+971,226193873,+971226193873,0,Mature,1,Retail,Self-Employed,60299.81,0,0,0,1.07,17.4,0,UAE,Dubai,Normal,0
CUST00007950,+971,288007466,+971288007466,0,New,1,Retail,Self-Employed,256188.49,0,0,3,0.04,29.5,0,UAE,Dubai,Normal,0
CUST00007951,+91,6831051470,+916831051470,0,Mid,1,Retail,Retired,60438.15,0,1,2,2.2,21.1,0,India,Chennai,Normal,0
CUST00007952,+91,8212283836,+918212283836,0,Mature,1,Retail,Salaried,222540.69,0,0,8,0.18,20.9,0,India,Kolkata,Normal,0
CUST00007953,+971,615624051,+971615624051,0,Mid,1,Retail,Self-Employed,393123.99,0,0,4,0.06,28.8,1,UAE,Sharjah,Normal,0
CUST00007954,+49,94768372030,+4994768372030,0,Mature,3,Retail,Salaried,751430.53,0,0,0,1.04,21.1,0,Germany,Frankfurt,Normal,0
CUST00007955,+65,61511281,+6561511281,0,Mature,1,Retail,Self-Employed,209721.73,0,1,0,0.4,18.2,0,Singapore,Singapore,Normal,0
CUST00007956,+91,8364552193,+918364552193,0,Mature,3,Retail,Salaried,811525.39,0,0,0,1.56,11.5,0,India,Kolkata,Normal,0
CUST00007957,+971,252890798,+971252890798,0,Mature,1,Retail,Salaried,357235.69,0,0,6,0.39,54.7,0,UAE,Sharjah,Normal,0
CUST00007958,+91,6672802005,+916672802005,0,Mid,1,Retail,Salaried,290090.41,0,0,2,0.11,19.8,0,India,Delhi,Normal,0
CUST00007959,+91,9097209629,+919097209629,0,Mature,1,Retail,Self-Employed,485394.28,0,0,0,0.31,64.4,0,India,Kolkata,Normal,0
CUST00007960,+971,549887626,+971549887626,0,New,2,Retail,Student,580275.81,0,0,0,0.46,13.6,0,UAE,Sharjah,Normal,0
CUST00007961,+44,4571080509,+444571080509,0,New,2,Retail,Self-Employed,384142.24,0,0,1,1.46,15.7,0,UK,Birmingham,Normal,0
CUST00007962,+91,9544764026,+919544764026,0,New,2,Retail,Self-Employed,177571.93,1,0,2,0.74,16.4,1,India,Kolkata,Normal,0
CUST00007963,+91,9478639640,+919478639640,0,Mid,1,Corporate,Student,129435.96,0,0,0,0.3,9.1,0,India,Bangalore,Normal,0
CUST00007964,+44,6732783176,+446732783176,0,Mid,1,Retail,Self-Employed,70773.84,0,0,0,0.14,38.1,0,UK,Birmingham,Normal,0
CUST00007965,+91,9664813149,+919664813149,0,New,1,Retail,Student,227396.92,0,0,0,0.71,15.2,0,India,Kolkata,Normal,0
CUST00007966,+65,89710549,+6589710549,0,Mature,1,Retail,Salaried,511474.72,0,0,0,1.17,59.1,0,Singapore,Singapore,Normal,0
CUST00007967,+91,7241577557,+917241577557,0,Mature,3,Retail,Self-Employed,92099.83,0,0,0,0.66,48.9,0,India,Hyderabad,Normal,0
CUST00007968,+91,8703386170,+918703386170,0,New,3,Retail,Salaried,84013.35,0,0,4,0.29,11.7,2,India,Mumbai,Normal,0
CUST00007969,+91,9248880155,+919248880155,0,Mature,1,Retail,Retired,837639.29,0,0,0,0.47,26.9,0,India,Hyderabad,Normal,0
CUST00007970,+971,927144919,+971927144919,0,New,2,Retail,Self-Employed,161950.99,0,0,2,0.64,42.9,0,UAE,Abu Dhabi,Normal,0
CUST00007971,+44,5059482527,+445059482527,0,Mature,1,Retail,Student,50184.86,1,0,0,0.59,65.6,0,UK,Manchester,Normal,0
CUST00007972,+91,9183034865,+919183034865,0,Mid,1,Retail,Salaried,61997.15,0,0,1,0.84,45.5,0,India,Bangalore,Normal,0
CUST00007973,+91,8195160912,+918195160912,0,Mature,1,Retail,Salaried,283262.8,0,0,0,0.53,54.8,0,India,Kolkata,Normal,0
CUST00007974,+1,7189482702,+17189482702,0,Mid,1,Retail,Salaried,135828.15,0,0,4,0.43,20.1,0,USA,New York,Normal,0
CUST00007975,+971,558228407,+971558228407,0,Mature,2,Retail,Self-Employed,291490.36,3,0,2,0.13,36.2,0,UAE,Abu Dhabi,Normal,0
CUST00007976,+44,9140153167,+449140153167,0,Mid,1,Corporate,Salaried,166480.77,0,0,0,0.2,26.5,0,UK,London,Normal,0
CUST00007977,+91,8943968297,+918943968297,1,New,3,Retail,Salaried,607386.86,0,0,26,9.38,82.1,3,India,Bangalore,Normal,0
CUST00007978,+971,252488022,+971252488022,0,Mid,1,Retail,Salaried,245189.37,0,0,2,0.47,31.4,0,UAE,Abu Dhabi,Normal,0
CUST00007979,+65,84986062,+6584986062,0,Mid,1,Retail,Salaried,806995.25,2,0,4,0.53,0.7,0,Singapore,Singapore,Normal,0
CUST00007980,+49,76929162659,+4976929162659,0,Mature,1,Retail,Self-Employed,262460.86,0,0,1,1.44,20.8,0,Germany,Munich,Normal,0
CUST00007981,+971,362272977,+971362272977,0,Mature,2,Retail,Student,457678.16,0,0,1,1.62,51.7,0,UAE,Dubai,Normal,0
CUST00007982,+1,3379261144,+13379261144,0,Mid,2,Retail,Salaried,366168.7,0,0,0,0.56,13.6,0,USA,Los Angeles,Normal,0
CUST00007983,+91,7551519317,+917551519317,0,Mature,2,Retail,Student,180273.76,1,0,1,0.37,2.2,0,India,Chennai,Normal,0
CUST00007984,+91,8180719374,+918180719374,0,Mature,1,Retail,Salaried,196621.84,0,0,3,1.5,56.7,0,India,Delhi,Normal,0
CUST00007985,+44,2431660777,+442431660777,0,Mature,1,Retail,Student,128261.31,0,0,2,0.17,26.6,0,UK,Birmingham,Normal,0
CUST00007986,+91,8583898090,+918583898090,0,Mid,1,Corporate,Salaried,434931.49,4,0,0,0.85,61.4,0,India,Mumbai,Normal,0
CUST00007987,+971,959826676,+971959826676,0,Mature,1,Retail,Self-Employed,289116.91,0,0,2,0.06,58.8,0,UAE,Sharjah,Normal,0
CUST00007988,+44,6643465429,+446643465429,0,New,2,Corporate,Self-Employed,443466.73,0,0,0,0.81,13.8,0,UK,Manchester,Normal,0
CUST00007989,+91,7090083732,+917090083732,0,Mature,1,Corporate,Salaried,216567.83,0,0,2,0.34,25.6,0,India,Chennai,Normal,0
CUST00007990,+971,365237241,+971365237241,1,Mid,1,Retail,Salaried,130522.43,8,0,38,2.52,27.8,0,UAE,Abu Dhabi,Normal,0
CUST00007991,+91,9440629141,+919440629141,0,Mature,1,Corporate,Salaried,861503.94,0,0,0,0.83,58.0,0,India,Delhi,Watchlist,1
CUST00007992,+91,7600318419,+917600318419,0,Mature,1,Retail,Self-Employed,265868.92,0,0,4,0.56,6.9,0,India,Delhi,Normal,0
CUST00007993,+91,9358651968,+919358651968,0,Mid,2,Retail,Retired,362442.49,0,0,0,0.2,27.2,0,India,Hyderabad,Normal,0
CUST00007994,+1,5455188613,+15455188613,0,Mature,2,Retail,Self-Employed,588419.94,0,0,0,0.81,37.7,0,USA,San Francisco,Normal,0
CUST00007995,+91,6094900895,+916094900895,0,Mature,2,Retail,Salaried,382687.18,0,0,2,0.65,33.9,0,India,Mumbai,Normal,0
CUST00007996,+91,8783234051,+918783234051,0,Mature,2,Retail,Salaried,190893.59,0,0,2,0.62,46.4,0,India,Kolkata,Normal,0
CUST00007997,+971,939048735,+971939048735,0,Mature,1,Retail,Self-Employed,787329.01,1,0,0,0.8,44.7,0,UAE,Sharjah,Normal,0
CUST00007998,+91,6068681965,+916068681965,0,Mature,2,Retail,Salaried,387743.21,0,0,0,0.82,41.1,0,India,Chennai,Normal,0
CUST00007999,+92,7011618954,+927011618954,1,Mature,1,Retail,Self-Employed,345596.08,0,1,44,6.3,45.9,5,Pakistan,Karachi,Watchlist,1
CUST00008000,+91,6826327852,+916826327852,0,Mature,2,Retail,Salaried,217712.21,2,0,0,1.31,25.0,0,India,Mumbai,Normal,0
CUST00008001,+92,8949421662,+928949421662,1,Mid,2,Retail,Salaried,8616591.76,7,0,47,5.56,39.9,2,Pakistan,Karachi,Watchlist,1
CUST00008002,+91,6274978374,+916274978374,0,Mature,2,Retail,Retired,60105.18,0,0,4,0.38,28.7,0,India,Hyderabad,Normal,0
CUST00008003,+91,6769941084,+916769941084,0,Mature,1,Retail,Self-Employed,61209.42,0,0,0,0.13,50.7,0,India,Delhi,Normal,0
CUST00008004,+971,638821546,+971638821546,1,Mid,3,Retail,Self-Employed,213753.27,1,0,36,0.31,54.8,0,UAE,Dubai,Normal,0
CUST00008005,+91,9983410000,+919983410000,0,Mid,2,Retail,Salaried,200236.92,0,0,0,0.21,15.4,0,India,Bangalore,Normal,0
CUST00008006,+91,6868514287,+916868514287,0,New,2,Retail,Salaried,298648.28,0,0,0,1.02,50.1,0,India,Bangalore,Normal,0
CUST00008007,+971,321996863,+971321996863,0,Mature,1,Retail,Self-Employed,59742.66,0,0,0,0.02,61.6,0,UAE,Abu Dhabi,Normal,0
CUST00008008,+44,6285371515,+446285371515,0,Mature,1,Retail,Self-Employed,289137.9,0,0,0,0.05,26.6,0,UK,Manchester,Normal,0
CUST00008009,+91,9258725614,+919258725614,0,Mid,1,Retail,Salaried,50628.62,0,0,0,0.86,12.0,0,India,Delhi,Normal,0
CUST00008010,+91,8629930211,+918629930211,0,New,1,Retail,Unemployed,678771.47,0,0,1,0.04,65.0,0,India,Delhi,Normal,0
CUST00008011,+91,8801387789,+918801387789,0,Mid,1,Retail,Salaried,147502.23,2,0,0,0.65,20.1,0,India,Delhi,Normal,0
CUST00008012,+971,789826483,+971789826483,0,Mature,2,Retail,Salaried,460079.32,0,0,0,1.54,21.6,0,UAE,Abu Dhabi,Normal,0
CUST00008013,+91,8633051063,+918633051063,0,Mid,1,Retail,Self-Employed,79545.84,0,0,1,2.28,10.2,0,India,Bangalore,Normal,0
CUST00008014,+95,868671060,+95868671060,1,Mid,2,Corporate,Salaried,5201776.1,1,1,20,0.28,21.1,0,Myanmar,Naypyidaw,High-Risk,1
CUST00008015,+91,7265356923,+917265356923,0,Mature,1,Retail,Salaried,314751.13,0,1,0,1.9,26.4,0,India,Bangalore,Normal,0
CUST00008016,+1,4806764170,+14806764170,0,Mature,1,Retail,Self-Employed,77775.43,0,0,24,0.21,9.9,0,USA,New York,Normal,0
CUST00008017,+91,7202554682,+917202554682,0,Mid,3,Corporate,Salaried,157115.26,0,0,0,0.2,22.5,0,India,Chennai,Normal,0
CUST00008018,+91,8358032813,+918358032813,0,Mature,2,Retail,Salaried,431144.15,0,0,1,0.03,42.2,0,India,Bangalore,Normal,0
CUST00008019,+971,489317315,+971489317315,1,Mid,1,Retail,Self-Employed,9396319.91,6,1,25,3.08,59.0,0,UAE,Dubai,Normal,0
CUST00008020,+91,8686363554,+918686363554,0,New,1,Corporate,Salaried,325647.42,0,0,2,0.24,23.3,0,India,Bangalore,Normal,0
CUST00008021,+91,8848811911,+918848811911,0,Mature,1,Retail,Student,86122.85,0,0,21,0.15,10.3,0,India,Delhi,Normal,0
CUST00008022,+971,410150395,+971410150395,0,Mature,1,Retail,Self-Employed,371349.94,0,0,1,0.79,34.4,1,UAE,Sharjah,Normal,0
CUST00008023,+91,9977477020,+919977477020,0,Mature,1,Retail,Self-Employed,95219.31,0,0,0,0.39,35.1,0,India,Delhi,Normal,0
CUST00008024,+971,532202099,+971532202099,0,Mature,1,Retail,Salaried,120843.95,0,0,0,0.27,7.0,0,UAE,Sharjah,Normal,0
CUST00008025,+91,8081082490,+918081082490,0,Mid,2,Retail,Retired,622741.29,0,0,3,0.24,5.5,0,India,Chennai,Normal,0
CUST00008026,+91,9201059948,+919201059948,0,New,1,Retail,Self-Employed,315733.23,0,0,0,0.42,24.0,0,India,Mumbai,Normal,0
CUST00008027,+91,6908385294,+916908385294,0,New,1,Retail,Salaried,66778.88,0,0,1,1.97,22.1,0,India,Bangalore,Normal,0
CUST00008028,+91,7912916672,+917912916672,0,Mature,2,Retail,Salaried,197069.63,1,0,3,0.31,33.6,0,India,Hyderabad,Normal,0
CUST00008029,+44,3308608056,+443308608056,0,Mature,3,Corporate,Salaried,175180.4,1,0,0,0.24,14.8,0,UK,London,Normal,0
CUST00008030,+91,9564180503,+919564180503,0,Mid,3,Corporate,Unemployed,147309.24,0,0,1,1.08,19.9,0,India,Hyderabad,Normal,0
CUST00008031,+91,9847300608,+919847300608,0,Mid,2,Retail,Salaried,150937.72,0,0,0,0.8,79.5,0,India,Kolkata,Normal,0
CUST00008032,+44,8754868075,+448754868075,0,Mature,1,Retail,Salaried,566270.42,0,0,0,3.12,44.6,0,UK,Birmingham,Normal,0
CUST00008033,+91,6989093145,+916989093145,0,Mature,1,Corporate,Salaried,980308.62,0,0,5,0.11,33.6,0,India,Chennai,Normal,0
CUST00008034,+91,8129772369,+918129772369,0,Mid,2,Retail,Unemployed,192144.42,0,0,1,0.37,29.2,0,India,Kolkata,Normal,0
CUST00008035,+91,8561631480,+918561631480,0,Mature,2,Retail,Salaried,226626.58,0,0,4,0.71,31.5,0,India,Mumbai,Normal,0
